VTDID,PCTNAME,PCTCODE,MCDNAME,MCDCODE,MCDFIPS,COUNTYNAME,COUNTYCODE,COUNTYFIPS,CONGDIST,MNSENDIST,MNLEGDIST,CTYCOMDIST,JUDDIST,SWCDIST,WARD,TABSYSTEM,TABMODEL,REG7AM,EDR,SIGNATURES,AB,FEDONLYAB,TOTVOTING,USPRSGP,USPRSR,USPRSDFL,USPRSSEP,USPRSSWP,USPRSCFP,USPRSBL,USPRSCP,USPRSLIB,USPRSWI,USPRSTOTAL,USREPGP,USREPIP,USREPR,USREPDFL,USREPWI,USREPTOTAL,MNLEGGP,MNLEGIP,MNLEGR,MNLEGDFL,MNLEGWI,MNLEGTOTAL
271350195,WARROAD,195,WARROAD,195,68224,ROSEAU,68,135,7,01,01A,01,09,00,,2,Model 100,724,173,465,58,0,696,2,471,206,0,0,3,5,1,1,1,690,0,0,240,403,1,644,0,0,460,193,1,654
271370005,ALANGO TWP.,5,ALANGO TWP,5,568,ST. LOUIS,69,137,8,05,05A,04,06,01,,3,Not Appli,157,19,131,15,0,146,0,51,91,0,0,0,0,0,1,1,144,8,0,34,96,0,138,0,0,34,110,0,144
271370010,ALBORN TWP.,10,ALBORN TWP,10,820,ST. LOUIS,69,137,8,05,05B,07,06,02,,3,Not Appli,267,42,250,12,0,262,2,92,160,0,0,0,5,0,1,0,260,7,0,58,194,0,259,0,13,62,178,0,253
271370015,ALDEN TWP.,15,ALDEN TWP,15,874,ST. LOUIS,69,137,8,06,06A,05,06,02,,3,Not Appli,113,17,110,2,0,112,0,31,79,0,0,0,0,1,0,0,111,9,0,19,81,0,109,0,0,23,73,11,107
271370020,ANGORA TWP.,20,ANGORA TWP,20,1612,ST. LOUIS,69,137,8,05,05A,04,06,01,,3,Not Appli,153,26,146,6,0,152,0,67,80,0,0,1,2,0,1,0,151,5,0,30,114,0,149,0,0,43,107,0,150
271370025,ARROWHEAD TWP.,25,ARROWHEAD TWP,25,2278,ST. LOUIS,69,137,8,08,08A,07,06,02,,3,Not Appli,137,11,110,8,0,118,0,42,76,0,0,0,0,0,0,0,118,1,0,32,82,0,115,0,0,37,71,0,108
271370030,AULT TWP.,30,AULT TWP,30,2818,ST. LOUIS,69,137,8,06,06A,04,06,01,,3,Not Appli,92,9,73,5,0,78,0,18,60,0,0,0,0,0,0,0,78,1,0,13,63,0,77,0,0,12,64,2,78
271370031,UNORG. PRCT. 3,31,UNORG. PRCT. 3,452,37384,ST. LOUIS,69,137,8,05,05B,04,06,01,,1,Optech 3P,40,0,33,0,0,33,0,14,17,0,0,0,1,0,0,0,32,0,0,13,20,0,33,0,0,12,20,0,32
271370035,BABBITT,35,BABBITT,40,3106,ST. LOUIS,69,137,8,06,06A,04,06,01,,2,Optech 3P,1065,173,935,84,0,1019,1,351,646,0,0,1,6,0,1,1,1007,14,0,154,809,0,977,0,0,168,816,3,987
271370040,BALKAN TWP.,40,BALKAN TWP,45,3322,ST. LOUIS,69,137,8,05,05B,04,06,01,,3,Not Appli,597,48,502,36,0,538,0,126,406,0,0,0,3,0,2,0,537,9,0,95,425,0,529,0,23,71,441,0,535
271370045,BASSETT TWP.,45,BASSETT TWP,50,3880,ST. LOUIS,69,137,8,06,06A,04,06,01,,3,Not Appli,34,0,24,0,0,24,0,4,20,0,0,0,0,0,0,0,24,1,0,3,19,0,23,0,0,2,21,1,24
271370050,BEATTY TWP.,50,BEATTY TWP,55,4294,ST. LOUIS,69,137,8,06,06A,04,06,01,,3,Not Appli,388,22,294,55,0,349,0,179,167,0,0,0,2,0,0,0,348,4,0,114,220,1,339,0,0,75,257,5,337
271370055,BIWABIK,55,BIWABIK,58,6148,ST. LOUIS,69,137,8,05,05A,04,06,01,,3,Not Appli,647,65,519,44,0,563,1,132,414,0,1,1,1,0,1,2,553,11,0,59,477,0,547,0,0,113,437,1,551
271370060,BIWABIK TWP.,60,BIWABIK TWP,60,6166,ST. LOUIS,69,137,8,05,05A,04,06,01,,3,Not Appli,612,59,513,48,0,561,0,191,363,0,0,0,6,0,1,0,561,7,0,119,428,0,554,0,0,155,405,1,561
271370065,BREITUNG TWP.,65,BREITUNG TWP,65,7534,ST. LOUIS,69,137,8,06,06A,04,06,01,,3,Not Appli,468,54,396,36,0,432,0,172,253,1,0,0,1,1,0,1,429,8,0,87,329,0,424,0,0,86,328,1,415
271370066,UNORG. 63-14,66,UNORG. 63-14,348,13626,ST. LOUIS,69,137,8,06,06A,04,06,01,,3,Not Appli,8,0,5,3,0,8,0,2,6,0,0,0,0,0,0,0,8,0,0,2,6,0,8,0,0,1,7,0,8
271370070,BREVATOR TWP.,70,BREVATOR TWP,70,7606,ST. LOUIS,69,137,8,08,08A,05,06,02,,3,Not Appli,576,189,631,27,0,658,0,225,423,0,0,0,3,4,0,0,655,10,0,134,504,0,648,0,0,188,447,0,635
271370075,BROOKSTON,75,BROOKSTON,73,8056,ST. LOUIS,69,137,8,08,08A,07,06,02,,3,Not Appli,44,16,53,1,0,54,0,10,44,0,0,0,0,0,0,0,54,1,0,7,45,0,53,0,0,9,45,0,54
271370080,BUHL,80,BUHL,75,8524,ST. LOUIS,69,137,8,05,05A,07,06,01,,3,Not Appli,645,116,529,43,0,572,1,167,387,0,0,1,5,0,0,2,563,9,0,115,434,1,559,0,0,108,457,1,566
271370085,CANOSIA TWP.,85,CANOSIA TWP,80,9784,ST. LOUIS,69,137,8,06,06B,05,06,02,,2,Optech 3P,1321,262,1267,53,0,1320,4,544,750,0,0,1,4,2,2,0,1307,38,0,330,909,2,1279,0,0,396,878,2,1276
271370090,CEDAR VALLEY TWP.,90,CEDAR VALLEY TWP,85,10540,ST. LOUIS,69,137,8,05,05B,07,06,02,,3,Not Appli,127,13,112,10,0,122,1,44,72,0,0,0,1,1,0,0,119,3,0,32,85,0,120,0,7,33,80,0,120
271370095,CHERRY TWP.,95,CHERRY TWP,90,11134,ST. LOUIS,69,137,8,05,05B,07,06,01,,3,Not Appli,591,84,526,23,1,550,2,163,381,0,0,1,1,0,2,0,550,9,0,106,430,0,545,0,14,102,427,0,543
271370100,CHISHOLM,100,CHISHOLM,95,11386,ST. LOUIS,69,137,8,05,05B,07,06,01,,2,Optech 3P,3031,351,2505,319,0,2824,2,720,2009,0,1,2,27,1,4,2,2768,56,0,516,2134,2,2708,0,92,450,2194,4,2740
271370115,CLINTON TWP.,115,CLINTON TWP,100,12016,ST. LOUIS,69,137,8,05,05A,06,06,01,,3,Not Appli,618,99,585,19,0,604,0,175,413,0,0,0,2,4,3,1,598,7,0,122,462,0,591,0,0,137,455,0,592
271370120,COLVIN TWP.,120,COLVIN TWP,105,12736,ST. LOUIS,69,137,8,05,05A,04,06,01,,3,Not Appli,247,18,206,14,0,220,0,100,115,0,0,0,2,1,0,0,218,7,0,77,130,0,214,0,0,85,133,0,218
271370125,COOK,125,COOK,110,13006,ST. LOUIS,69,137,8,06,06A,04,06,01,,3,Not Appli,344,60,300,23,0,323,0,153,168,0,0,0,2,0,0,0,323,12,0,97,199,0,308,0,0,55,259,2,316
271370130,COTTON TWP.,130,COTTON TWP,115,13528,ST. LOUIS,69,137,8,05,05B,06,06,02,,3,Not Appli,338,50,289,28,0,317,0,119,191,0,0,2,2,0,1,0,315,6,0,66,235,0,307,0,9,85,211,0,305
271370133,CRANE LAKE,133,CRANE LAKE,118,13630,ST. LOUIS,69,137,8,06,06A,04,06,01,,1,Optech 3P,133,3,73,31,0,104,0,71,32,0,0,0,1,0,0,0,104,1,0,42,59,0,102,0,0,13,91,0,104
271370135,CULVER TWP.,135,CULVER TWP,120,14284,ST. LOUIS,69,137,8,08,08A,07,06,02,,3,Not Appli,127,26,120,6,0,126,0,31,92,0,0,1,1,1,0,0,126,3,0,19,100,0,122,0,0,22,97,0,119
271370140,DULUTH P- 1,140,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,02,06,02,1,2,Model 100,1544,188,1348,76,0,1424,2,486,916,0,0,1,9,0,2,4,1420,81,0,363,926,1,1371,0,0,480,886,1,1367
271370145,DULUTH P- 2,145,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,02,06,02,1,2,Model 100,1443,265,1309,87,0,1396,2,440,942,0,2,1,5,1,1,0,1394,59,0,304,995,1,1359,0,0,417,923,3,1343
271370150,DULUTH P- 3,150,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,02,06,02,1,2,Model 100,1762,0,1406,156,0,1562,2,579,960,0,0,2,7,2,3,3,1558,76,0,386,1058,0,1520,0,0,547,965,1,1513
271370155,DULUTH P- 4,155,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,02,06,02,1,2,Model 100,1549,215,1393,60,0,1453,2,526,906,1,0,3,12,0,1,2,1453,43,0,364,1011,0,1418,0,0,503,904,1,1408
271370160,DULUTH P- 5,160,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,02,06,02,1,2,Model 100,1728,184,1495,83,0,1578,1,654,906,0,0,1,9,0,0,2,1573,83,0,441,1013,0,1537,0,0,621,900,1,1522
271370165,DULUTH P- 6,165,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,02,06,02,1,2,Model 100,2790,375,2426,161,0,2587,3,982,1574,1,0,3,11,1,5,0,2580,85,0,643,1797,2,2527,0,0,896,1590,3,2489
271370170,DULUTH P- 7,170,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,02,06,02,1,2,Model 100,1295,231,1127,104,0,1231,2,464,744,0,0,0,6,0,2,0,1218,64,0,331,781,0,1176,0,0,429,728,0,1157
271370175,DULUTH P- 8,175,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,02,06,02,2,2,Model 100,2060,183,1635,201,0,1836,2,758,1056,0,0,2,9,0,1,1,1829,118,0,562,1109,0,1789,0,0,747,1029,0,1776
271370180,DULUTH P- 9,180,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,02,06,02,2,2,Model 100,1787,252,1399,202,0,1601,2,583,986,0,0,3,14,1,4,0,1593,81,0,412,1041,1,1535,0,0,545,973,1,1519
271370190,DULUTH P-10,190,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,01,06,02,2,2,Model 100,3000,895,2218,20,0,2238,9,842,1350,1,1,1,16,0,9,6,2235,104,0,615,1219,10,1948,0,0,739,1115,14,1868
271370195,DULUTH P-11,195,DULUTH,125,17000,ST. LOUIS,69,137,8,06,06B,01,06,02,2,2,Model 100,3055,659,2454,230,0,2684,5,971,1674,1,0,0,16,3,4,1,2675,94,0,680,1791,6,2571,0,0,775,1712,4,2491
271370200,DULUTH P-12,200,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,01,06,02,2,2,Model 100,1721,0,1441,96,0,1537,6,405,1102,0,0,0,11,0,6,3,1533,117,0,275,1080,3,1475,0,0,403,1049,6,1458
271370205,DULUTH P-13,205,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,02,06,02,2,2,Model 100,2044,727,1778,62,0,1840,10,433,1359,3,0,1,23,2,1,3,1835,173,0,292,1281,4,1750,0,0,399,1282,4,1685
271370210,DULUTH P-14,210,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,02,06,02,3,2,Model 100,2099,647,1697,64,0,1761,8,369,1347,1,0,2,17,1,5,2,1752,152,0,273,1250,1,1676,0,0,323,1281,8,1612
271370215,DULUTH P-15,215,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,01,06,02,3,2,Model 100,1574,398,1341,57,0,1398,8,325,1036,0,1,0,4,0,6,0,1380,98,0,218,1021,1,1338,0,0,302,999,5,1306
271370220,DULUTH P-16,220,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,01,06,02,3,2,Model 100,1644,0,1516,77,0,1593,1,458,1109,0,0,0,8,2,3,1,1582,86,0,287,1156,1,1530,0,0,436,1076,2,1514
271370225,DULUTH P-17,225,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07A,01,06,02,3,2,Model 100,874,189,651,44,0,695,2,220,464,0,0,1,3,2,1,1,694,18,0,158,498,0,674,0,0,213,444,0,657
271370230,DULUTH P-18,230,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,01,06,02,3,2,Model 100,984,310,837,24,0,861,2,163,683,0,1,0,7,0,1,4,861,80,0,108,621,1,810,0,0,131,639,2,772
271370235,DULUTH P-19,235,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,01,06,02,3,2,Model 100,1204,301,805,151,0,956,1,199,734,0,0,2,6,1,1,1,945,67,0,108,723,1,899,0,0,147,707,5,859
271370240,DULUTH P-20,240,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,01,06,02,3,2,Model 100,1048,96,775,132,0,907,2,258,632,0,0,1,8,1,1,0,903,63,0,177,632,0,872,0,0,203,649,1,853
271370245,DULUTH P-21,245,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,01,06,02,3,2,Model 100,749,162,550,43,0,593,2,141,441,1,0,0,2,0,0,2,589,35,0,89,429,1,554,0,0,101,440,3,544
271370250,DULUTH P-22,250,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,01,06,02,3,2,Model 100,1152,219,900,65,0,965,2,237,711,0,0,2,6,0,1,2,961,80,0,169,686,2,937,0,0,213,692,5,910
271370255,DULUTH P-23,255,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,03,06,02,4,2,Model 100,1286,337,1037,45,0,1082,3,251,802,2,0,2,9,1,1,1,1072,51,0,175,806,1,1033,0,0,212,796,3,1011
271370260,DULUTH P-24,260,DULUTH,125,17000,ST. LOUIS,69,137,8,06,06B,01,06,02,4,2,Model 100,1068,150,860,170,0,1030,1,352,656,0,0,0,0,1,0,1,1011,36,0,219,725,1,981,0,0,255,703,2,960
271370265,DULUTH P-25,265,DULUTH,125,17000,ST. LOUIS,69,137,8,06,06B,01,06,02,4,2,Model 100,1997,272,1741,171,0,1912,0,778,1110,0,0,2,8,1,1,1,1901,42,0,525,1299,0,1866,0,0,620,1195,0,1815
271370270,DULUTH P-26,270,DULUTH,125,17000,ST. LOUIS,69,137,8,06,06B,03,06,02,4,2,Model 100,1665,195,1404,152,0,1556,2,534,1007,1,0,1,8,0,1,2,1556,41,0,339,1130,1,1511,0,0,415,1055,2,1472
271370275,DULUTH P-27,275,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,03,06,02,4,2,Model 100,1598,398,1459,81,0,1540,1,579,940,0,0,0,8,1,3,0,1532,34,0,380,1083,0,1497,0,0,446,1014,1,1461
271370280,DULUTH P-28,280,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,03,06,02,4,2,Model 100,1567,433,1406,39,0,1445,3,364,1048,0,3,4,14,0,2,0,1438,75,0,233,1074,1,1383,0,0,313,1045,3,1361
271370285,DULUTH P-29,285,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,03,06,02,4,2,Model 100,1333,420,1240,86,0,1326,3,367,932,0,0,1,9,1,3,2,1318,54,0,226,1012,1,1293,0,0,278,979,4,1261
271370290,DULUTH P-30,290,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,03,06,02,5,2,Model 100,799,228,703,35,0,738,0,167,556,2,0,1,4,0,1,0,731,11,0,104,591,0,706,0,0,134,549,2,685
271370295,DULUTH P-31,295,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,03,06,02,5,2,Model 100,1682,317,1506,91,0,1597,3,458,1111,0,0,3,9,1,2,2,1589,44,0,294,1214,0,1552,0,0,353,1167,1,1521
271370300,DULUTH P-32,300,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,03,06,02,5,2,Model 100,1735,395,1561,55,0,1616,1,443,1154,0,0,1,6,1,6,2,1614,49,0,276,1233,0,1558,0,0,329,1206,1,1536
271370305,DULUTH P-33,305,DULUTH,125,17000,ST. LOUIS,69,137,8,06,06B,03,06,02,5,2,Model 100,1227,235,1097,87,0,1184,4,316,853,0,0,2,5,0,0,0,1180,23,0,193,943,0,1159,0,0,206,933,1,1140
271370315,DULUTH P-34,315,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,03,06,02,5,2,Model 100,2097,348,1842,129,0,1971,3,589,1359,1,1,2,10,0,2,2,1969,50,0,342,1522,3,1917,0,0,447,1425,2,1874
271370320,DULUTH P-35,320,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,03,06,02,5,2,Model 100,1192,248,1036,51,0,1087,3,305,768,0,0,0,6,0,0,0,1082,31,0,179,843,1,1054,0,0,228,801,3,1032
271370325,DULUTH P-36,325,DULUTH,125,17000,ST. LOUIS,69,137,8,07,07B,05,06,02,5,2,Model 100,1768,409,1614,135,0,1749,4,467,1249,1,0,1,10,3,6,1,1742,57,0,290,1363,2,1712,0,0,401,1287,5,1693
271370435,DULUTH TWP.,435,DULUTH TWP,130,17018,ST. LOUIS,69,137,8,06,06A,05,06,02,,2,Optech 3P,1299,134,1067,134,0,1201,3,400,727,0,0,1,4,2,0,4,1141,51,0,308,750,0,1109,0,0,318,707,47,1072
271370437,EAGLE'S NEST TWP.,437,EAGLE'S NEST TWP,132,17440,ST. LOUIS,69,137,8,06,06A,04,06,01,,3,Not Appli,147,22,141,10,0,151,0,72,76,0,0,1,0,0,2,0,151,7,0,48,89,0,144,0,0,65,79,2,146
271370440,ELLSBURG TWP.,440,ELLSBURG TWP,135,18800,ST. LOUIS,69,137,8,05,05B,06,06,01,,3,Not Appli,118,11,98,7,0,105,0,35,66,0,0,0,2,1,0,0,104,1,0,20,79,0,100,0,7,24,70,0,101
271370445,ELMER TWP.,445,ELMER TWP,140,18944,ST. LOUIS,69,137,8,05,05B,07,06,02,,3,Not Appli,94,11,88,1,0,89,0,35,53,0,0,0,0,0,0,0,88,0,0,35,53,0,88,0,3,37,48,0,88
271370450,ELY P-1,450,ELY,145,19142,ST. LOUIS,69,137,8,06,06A,04,06,01,,2,Optech 3P,498,114,435,15,0,450,0,194,244,0,0,2,6,0,1,0,447,25,0,94,314,1,434,0,0,120,298,12,430
271370455,ELY P-2,455,ELY,145,19142,ST. LOUIS,69,137,8,06,06A,04,06,01,,2,Optech 3P,706,97,526,71,0,597,2,261,327,0,0,0,1,0,1,0,592,27,0,124,416,0,567,0,0,183,365,16,564
271370460,ELY P-3,460,ELY,145,19142,ST. LOUIS,69,137,8,06,06A,04,06,01,,2,Optech 3P,555,65,475,34,0,509,3,222,265,0,0,0,6,0,1,0,497,12,0,110,352,0,474,0,0,148,329,13,490
271370465,ELY P-4,465,ELY,145,19142,ST. LOUIS,69,137,8,06,06A,04,06,01,,2,Optech 3P,814,146,650,18,0,668,2,263,389,0,0,1,4,2,2,0,663,21,0,131,451,1,604,0,0,161,463,15,639
271370470,EMBARRASS TWP.,470,EMBARRASS TWP,150,19232,ST. LOUIS,69,137,8,05,05A,04,06,01,,3,Not Appli,437,78,394,19,0,413,0,142,253,1,0,1,4,4,1,0,406,8,0,98,296,0,402,0,0,119,287,0,406
271370475,EVELETH P-1,475,EVELETH,155,19934,ST. LOUIS,69,137,8,05,05A,06,06,01,,2,Optech 3P,499,69,398,43,0,441,1,103,323,0,0,1,2,0,0,1,431,5,0,54,363,0,422,0,0,76,353,2,431
271370480,EVELETH P-2,480,EVELETH,155,19934,ST. LOUIS,69,137,8,05,05A,06,06,01,,2,Optech 3P,329,66,247,54,0,301,0,79,216,0,1,0,5,0,0,0,301,4,0,39,251,0,294,0,0,46,251,1,298
271370485,EVELETH P-3,485,EVELETH,155,19934,ST. LOUIS,69,137,8,05,05A,06,06,01,,2,Optech 3P,347,71,280,32,0,312,0,59,242,0,0,0,1,1,0,1,304,6,0,34,257,0,297,0,0,40,262,1,303
271370490,EVELETH P-4,490,EVELETH,155,19934,ST. LOUIS,69,137,8,05,05A,06,06,01,,2,Optech 3P,412,50,333,48,0,381,1,105,262,0,0,1,4,0,0,0,373,6,0,74,274,1,355,0,0,79,286,0,365
271370495,EVELETH P-5,495,EVELETH,155,19934,ST. LOUIS,69,137,8,05,05A,06,06,01,,2,Optech 3P,442,65,374,22,0,396,0,74,313,0,0,0,3,1,1,0,392,1,0,45,330,1,377,0,0,53,335,0,388
271370500,EVELETH P-6,500,EVELETH,155,19934,ST. LOUIS,69,137,8,05,05A,06,06,01,,2,Optech 3P,292,46,266,11,0,277,0,62,203,0,0,0,6,0,1,0,272,6,0,29,230,1,266,0,0,46,221,0,267
271370505,FAIRBANKS TWP.,505,FAIRBANKS TWP,160,20186,ST. LOUIS,69,137,8,06,06A,04,06,01,,3,Not Appli,56,5,48,2,0,50,0,7,41,0,0,0,0,0,1,0,49,9,0,6,34,0,49,0,0,10,30,7,47
271370510,FAYAL TWP.,510,FAYAL TWP,165,20762,ST. LOUIS,69,137,8,05,05A,06,06,01,,2,Optech 3P,1523,0,1296,101,0,1397,4,472,882,0,0,1,11,4,2,2,1378,24,0,269,1033,1,1327,0,0,335,1020,3,1358
271370515,FIELD TWP.,515,FIELD TWP,170,20996,ST. LOUIS,69,137,8,06,06A,04,06,01,,3,Not Appli,234,40,218,12,1,231,0,111,117,0,0,0,1,0,1,0,230,1,0,55,166,0,222,0,0,34,189,1,224
271370520,FINE LAKES TWP.,520,FINE LAKES TWP,175,21086,ST. LOUIS,69,137,8,05,05B,07,06,02,,3,Not Appli,113,11,81,12,0,93,0,50,43,0,0,0,0,0,0,0,93,1,0,41,49,0,91,0,5,35,48,0,88
271370525,FLOODWOOD P-1,525,FLOODWOOD,178,21338,ST. LOUIS,69,137,8,05,05B,07,06,02,,3,Not Appli,320,60,273,8,0,281,0,89,185,0,0,0,0,0,0,0,274,1,0,58,199,0,258,0,6,58,205,0,269
271370530,FLOODWOOD TWP. P-2,530,FLOODWOOD TWP,180,21356,ST. LOUIS,69,137,8,05,05B,07,06,02,,3,Not Appli,165,23,154,4,0,158,0,62,91,0,0,0,2,0,1,0,156,2,0,38,116,0,156,0,5,33,116,0,154
271370540,FREDENBERG TWP.,540,FREDENBERG TWP,195,22508,ST. LOUIS,69,137,8,05,05B,06,06,02,,2,Optech 3P,886,129,798,47,0,845,1,443,384,0,0,1,1,0,2,0,832,19,0,284,514,0,817,0,20,314,456,0,790
271370545,FRENCH TWP.,545,FRENCH TWP,200,22724,ST. LOUIS,69,137,8,05,05A,04,06,01,,3,Not Appli,464,30,372,57,0,429,0,160,256,0,0,0,6,0,0,2,424,11,0,134,275,0,420,0,0,148,271,1,420
271370550,GILBERT,550,GILBERT,205,23714,ST. LOUIS,69,137,8,05,05A,06,06,01,,2,Optech 3P,1290,137,1068,70,0,1138,5,302,806,0,0,1,11,3,2,0,1130,19,0,167,913,0,1099,0,0,222,894,0,1116
271370565,GNESEN TWP.,565,GNESEN TWP,210,24218,ST. LOUIS,69,137,8,06,06A,05,06,02,,2,Optech 3P,1096,0,985,69,0,1054,0,465,562,0,0,0,7,1,1,0,1036,23,0,298,693,0,1014,0,0,368,596,14,978
271370570,GRAND LAKE TWP.,570,GRAND LAKE TWP,215,24956,ST. LOUIS,69,137,8,05,05B,06,06,02,,2,Optech 3P,1681,292,1532,62,1,1596,1,681,887,0,0,0,5,2,0,1,1577,36,0,433,1055,0,1524,0,50,483,974,1,1508
271370575,GREAT SCOTT TWP. P-1,575,GREAT SCOTT TWP,220,25550,ST. LOUIS,69,137,8,05,05A,07,06,01,,3,Not Appli,276,32,254,6,0,260,0,96,159,0,0,0,4,0,1,0,260,10,0,63,185,0,258,0,0,75,182,0,257
271370580,KINNEY/GREAT SCOTT,580,KINNEY/GREAT SCOTT,220,33416,ST. LOUIS,69,137,8,05,05A,07,06,01,,3,Not Appli,105,12,84,0,0,84,0,14,68,0,0,0,1,0,0,1,84,0,0,7,73,0,80,0,0,11,72,0,83
271370585,GREENWOOD TWP.,585,GREENWOOD TWP,222,25928,ST. LOUIS,69,137,8,06,06A,04,06,01,,3,Not Appli,752,83,561,151,0,712,1,302,397,0,0,0,3,0,0,1,704,12,0,154,517,0,683,0,0,154,536,8,698
271370590,HALDEN TWP.,590,HALDEN TWP,225,26522,ST. LOUIS,69,137,8,05,05B,07,06,02,,3,Not Appli,103,8,84,5,0,89,0,37,47,0,0,0,0,0,1,0,85,0,0,32,56,0,88,0,3,32,52,0,87
271370591,UNORG. PRCT. 1,591,UNORG. PRCT. 1,238,52224,ST. LOUIS,69,137,8,05,05B,07,06,02,,1,Optech 3P,56,0,47,0,0,47,0,19,25,0,0,0,2,0,0,0,46,1,0,15,29,0,45,0,2,16,28,0,46
271370595,HERMANTOWN P-1,595,HERMANTOWN,230,28682,ST. LOUIS,69,137,8,06,06B,05,06,02,,2,Optech 3P,1500,0,1370,106,0,1476,3,600,837,0,1,0,10,0,3,0,1454,28,0,402,980,0,1410,0,0,459,938,2,1399
271370600,HERMANTOWN P-2,600,HERMANTOWN,230,28682,ST. LOUIS,69,137,8,06,06B,05,06,02,,2,Optech 3P,1453,277,1385,56,0,1441,2,585,836,0,0,0,5,1,2,1,1432,20,0,366,1012,1,1399,0,0,410,993,0,1403
271370605,HERMANTOWN P-3,605,HERMANTOWN,230,28682,ST. LOUIS,69,137,8,06,06B,03,06,02,,2,Optech 3P,1711,338,1660,68,0,1728,2,693,1014,0,0,0,9,0,0,1,1719,32,0,441,1182,1,1656,0,0,493,1165,1,1659
271370615,HIBBING P- 1,615,HIBBING,235,28790,ST. LOUIS,69,137,8,05,05B,07,06,01,1,2,Optech 3P,406,91,395,23,0,418,1,91,318,0,0,0,1,1,1,0,413,11,0,57,333,1,402,0,20,53,331,0,404
271370620,HIBBING P- 2,620,HIBBING,235,28790,ST. LOUIS,69,137,8,05,05B,07,06,01,1,2,Optech 3P,334,65,261,51,0,312,2,96,207,0,0,0,2,1,0,0,308,12,0,67,218,0,297,0,19,61,222,0,302
271370625,HIBBING P- 3,625,HIBBING,235,28790,ST. LOUIS,69,137,8,05,05B,07,06,01,1,2,Optech 3P,499,141,498,27,0,525,0,190,331,0,0,0,1,1,0,0,523,9,0,144,351,1,505,0,22,111,374,0,507
271370630,HIBBING P- 4,630,HIBBING,235,28790,ST. LOUIS,69,137,8,05,05B,07,06,01,1,2,Optech 3P,569,96,522,30,0,552,0,188,357,0,0,1,5,0,0,0,551,8,0,149,383,0,540,0,14,123,402,0,539
271370635,HIBBING P- 5,635,HIBBING,235,28790,ST. LOUIS,69,137,8,05,05B,07,06,01,2,2,Optech 3P,1149,176,987,88,0,1075,1,330,715,1,0,2,7,1,0,2,1059,15,0,266,757,0,1038,0,39,220,791,3,1053
271370640,HIBBING P- 6,640,HIBBING,235,28790,ST. LOUIS,69,137,8,05,05B,07,06,01,2,2,Optech 3P,456,116,448,16,0,464,1,156,299,0,0,3,3,0,0,0,462,2,0,123,324,0,449,0,14,114,326,0,454
271370645,HIBBING P- 7,645,HIBBING,235,28790,ST. LOUIS,69,137,8,05,05B,07,06,01,2,2,Optech 3P,419,0,373,26,0,399,2,124,263,0,0,1,5,1,0,0,396,3,0,114,277,0,394,0,8,99,287,1,395
271370650,HIBBING P- 8,650,HIBBING,235,28790,ST. LOUIS,69,137,8,05,05B,07,06,01,3,2,Optech 3P,477,104,436,36,0,472,0,151,306,0,0,0,6,0,0,0,463,6,0,126,315,0,447,0,15,107,334,0,456
271370655,HIBBING P- 9,655,HIBBING,235,28790,ST. LOUIS,69,137,8,05,05B,07,06,01,3,2,Optech 3P,1358,280,1179,130,0,1309,4,432,847,0,0,1,8,1,2,1,1296,32,0,361,876,2,1271,0,78,311,887,2,1278
271370660,HIBBING P- 10,660,HIBBING,235,28790,ST. LOUIS,69,137,8,05,05B,07,06,01,4,2,Optech 3P,1812,432,1642,122,0,1764,1,540,1184,0,0,1,10,2,1,2,1741,24,0,452,1200,1,1677,0,71,353,1281,3,1708
